"","GEOID","year","AGE_CATEGORY","fatality_count","AGE0_4","AGE5_9","AGE10_14","AGE15_17","AGE18_19","rate"
"382","13185",2017,3,1,8834,6444,8135,4500,4774,0.122925629993854
"383","13215",2017,2,1,13957,14204,13134,7074,6541,0.070402703463813
"384","13215",2017,3,1,13957,14204,13134,7074,6541,0.076138267093041
"385","13245",2017,2,2,13960,13996,11717,7194,5686,0.142897970848814
"386","13245",2017,4,2,13960,13996,11717,7194,5686,0.278009452321379
"387","13245",2017,5,2,13960,13996,11717,7194,5686,0.351741118536757
"388","13247",2017,3,1,5434,6209,7069,3881,3499,0.141462724572075
"389","13255",2017,1,1,3890,3992,5104,3110,1389,0.25706940874036
"390","13285",2017,1,1,4560,4942,5375,2573,3021,0.219298245614035
"391","13285",2017,5,1,4560,4942,5375,2573,3021,0.33101621979477
"392","13295",2017,2,1,4684,3002,4733,2798,1422,0.33311125916056
"393","13295",2017,3,1,4684,3002,4733,2798,1422,0.21128248468202
"394","13297",2017,3,1,5398,6752,6458,4178,1600,0.154846701765252
"395","15001",2017,3,1,11915,13024,12250,6528,4261,0.0816326530612245
"396","15001",2017,4,1,11915,13024,12250,6528,4261,0.153186274509804
"397","15003",2017,4,1,63485,56693,58069,31562,21367,0.0316836702363602
"398","15007",2017,1,1,4377,5535,4110,2241,1529,0.228466986520448
"399","15007",2017,5,1,4377,5535,4110,2241,1529,0.65402223675605
"400","16001",2017,3,1,27259,27628,35812,19830,12299,0.0279236010275885
"401","16001",2017,5,2,27259,27628,35812,19830,12299,0.162614846735507
"402","16005",2017,3,1,6417,5637,5785,4135,3738,0.17286084701815
"403","16005",2017,4,2,6417,5637,5785,4135,3738,0.483675937122128
"404","16019",2017,3,2,9866,10821,9045,5633,2881,0.221116639027087
"405","16019",2017,4,1,9866,10821,9045,5633,2881,0.177525297354873
"406","16019",2017,5,1,9866,10821,9045,5633,2881,0.347101700798334
"407","16027",2017,1,1,16520,15820,19152,10477,6593,0.0605326876513317
"408","16027",2017,2,1,16520,15820,19152,10477,6593,0.0632111251580278
"409","16027",2017,3,1,16520,15820,19152,10477,6593,0.0522138680033417
"410","16027",2017,4,1,16520,15820,19152,10477,6593,0.0954471699914098
"411","16027",2017,5,2,16520,15820,19152,10477,6593,0.303352040042469
"412","16055",2017,4,2,9949,11312,9051,6121,3739,0.326743996079072
"413","16055",2017,5,1,9949,11312,9051,6121,3739,0.267451190157796
"414","16083",2017,5,1,6384,5895,7815,3766,1907,0.524383848977451
"415","17019",2017,3,1,11672,10585,10704,6870,14918,0.093423019431988
"416","17019",2017,4,1,11672,10585,10704,6870,14918,0.145560407569141
"417","17019",2017,5,1,11672,10585,10704,6870,14918,0.0670331143584931
"418","17031",2017,2,3,323850,307561,324374,190951,122503,0.00975416258888481
"419","17031",2017,3,2,323850,307561,324374,190951,122503,0.0061657222835369
"420","17031",2017,4,7,323850,307561,324374,190951,122503,0.0366586192269221
"421","17031",2017,5,13,323850,307561,324374,190951,122503,0.106119850126119
"422","17037",2017,5,1,6099,6403,6250,3926,5193,0.192566917003659
"423","17043",2017,1,1,54973,54443,64579,38286,22755,0.0181907481854729
"424","17089",2017,1,2,34519,35992,42413,25548,14253,0.0579391059995944
"425","17089",2017,4,3,34519,35992,42413,25548,14253,0.117426021606388
"426","17089",2017,5,2,34519,35992,42413,25548,14253,0.140321335859117
"427","17091",2017,5,1,6505,6361,7863,4721,4172,0.239693192713327
"428","17093",2017,4,2,7666,12834,9871,5933,3469,0.337097589752233
"429","17097",2017,1,1,40757,46694,51387,32975,22244,0.0245356625855681
"430","17097",2017,3,1,40757,46694,51387,32975,22244,0.0194601747523693
"431","17097",2017,4,1,40757,46694,51387,32975,22244,0.0303260045489007
"432","17097",2017,5,1,40757,46694,51387,32975,22244,0.0449559431756878
"433","17111",2017,5,2,16763,19924,22193,15256,8192,0.244140625
"434","17113",2017,2,1,9873,10325,10890,6412,8251,0.0968523002421307
"435","17113",2017,4,1,9873,10325,10890,6412,8251,0.155957579538366
"436","17113",2017,5,1,9873,10325,10890,6412,8251,0.121197430614471
"437","17115",2017,1,1,6288,5923,7381,3829,3042,0.159033078880407
"438","17119",2017,4,1,15490,15435,17052,10120,6267,0.0988142292490119
"439","17119",2017,5,4,15490,15435,17052,10120,6267,0.638263922131801
"440","17143",2017,2,1,11775,11609,13303,6953,5075,0.0861400637436472
"441","17161",2017,2,1,9425,8961,8657,5233,4890,0.111594688092847
"442","17163",2017,1,1,16733,18531,16288,10455,6321,0.0597621466563079
"443","17163",2017,3,1,16733,18531,16288,10455,6321,0.0613948919449902
"444","17167",2017,3,1,11486,12915,12063,7642,4484,0.0828981182127166
"445","17167",2017,4,1,11486,12915,12063,7642,4484,0.130855796911803
"446","17179",2017,4,1,7783,8867,8463,5068,3300,0.197316495659037
"447","17179",2017,5,1,7783,8867,8463,5068,3300,0.303030303030303
"448","17197",2017,1,2,40757,44427,55454,33873,18580,0.0490713251711362
"449","17197",2017,2,2,40757,44427,55454,33873,18580,0.0450176694352533
"450","17197",2017,4,1,40757,44427,55454,33873,18580,0.0295220382015174
"451","17197",2017,5,5,40757,44427,55454,33873,18580,0.269106566200215
"452","17201",2017,3,1,18020,17185,19491,12088,6014,0.051305730850136
"453","17201",2017,4,1,18020,17185,19491,12088,6014,0.0827266710787558
"454","17201",2017,5,1,18020,17185,19491,12088,6014,0.16627868307283
"455","18003",2017,4,1,26288,25969,27948,16215,9105,0.0616712920135677
"456","18003",2017,5,1,26288,25969,27948,16215,9105,0.109829763866008
"457","18005",2017,4,1,5863,6085,4470,3087,1495,0.323939099449304
"458","18019",2017,1,1,7398,7074,7417,4642,2313,0.135171668018383
"459","18019",2017,2,2,7398,7074,7417,4642,2313,0.282725473565168
"460","18019",2017,3,1,7398,7074,7417,4642,2313,0.134825401105568
"461","18035",2017,2,1,6114,4640,6414,3412,6777,0.21551724137931
"462","18039",2017,1,1,15569,15345,16344,9338,5505,0.0642302010405293
"463","18039",2017,3,1,15569,15345,16344,9338,5505,0.0611845325501713
"464","18039",2017,4,2,15569,15345,16344,9338,5505,0.214178624973228
"465","18043",2017,5,1,4559,4366,5353,4020,1761,0.56785917092561
"466","18053",2017,4,1,3633,4225,3710,2528,2329,0.395569620253165
"467","18059",2017,4,2,4510,3985,6006,3978,1645,0.502765208647562
"468","18067",2017,5,1,5084,4220,6488,2886,1896,0.527426160337553
"469","18081",2017,4,1,10326,9843,11641,6293,3336,0.15890672175433
"470","18085",2017,4,3,4902,5307,5064,3615,2062,0.829875518672199
"471","18089",2017,2,1,29462,30650,34350,20775,12023,0.032626427406199
"472","18089",2017,3,1,29462,30650,34350,20775,12023,0.0291120815138282
"473","18089",2017,4,1,29462,30650,34350,20775,12023,0.0481347773766546
"474","18089",2017,5,1,29462,30650,34350,20775,12023,0.0831739166597355
"475","18091",2017,2,1,7019,6011,6607,4045,1883,0.16636167027117
"476","18091",2017,4,1,7019,6011,6607,4045,1883,0.247218788627936
"477","18095",2017,4,1,7315,8338,7574,4889,3099,0.204540805890775
"478","18095",2017,5,1,7315,8338,7574,4889,3099,0.322684737011939
"479","18097",2017,2,1,69300,63209,65425,36770,23336,0.015820531886282
"480","18097",2017,3,1,69300,63209,65425,36770,23336,0.015284677111196
"481","18097",2017,4,1,69300,63209,65425,36770,23336,0.027196083763938
"482","18097",2017,5,6,69300,63209,65425,36770,23336,0.257113472745972
"483","18105",2017,3,1,6375,6468,6594,3978,12088,0.151653017895056
"484","18105",2017,5,1,6375,6468,6594,3978,12088,0.0827266710787558
"485","18109",2017,5,1,3909,4712,4173,3063,1553,0.643915003219575
"486","18127",2017,2,1,8825,11438,10035,7550,4419,0.0874278720055954
"487","18127",2017,4,1,8825,11438,10035,7550,4419,0.132450331125828
"488","18127",2017,5,1,8825,11438,10035,7550,4419,0.226295541977823
"489","18141",2017,2,1,17366,17279,18473,10937,9755,0.0578737195439551
"490","18141",2017,3,1,17366,17279,18473,10937,9755,0.0541330590591674
"491","18141",2017,4,3,17366,17279,18473,10937,9755,0.274298253634452
"492","18157",2017,4,1,11003,13009,9377,6349,12606,0.157505118916365
"493","18163",2017,1,2,11009,11406,10661,5899,5514,0.181669543101099
"494","18177",2017,1,1,3496,3436,4959,2675,1856,0.28604118993135
"495","18177",2017,2,1,3496,3436,4959,2675,1856,0.291036088474971
"496","18177",2017,3,1,3496,3436,4959,2675,1856,0.20165355918532
"497","19013",2017,1,1,8228,7412,8464,4732,4919,0.121536217792902
"498","19113",2017,5,1,14481,13356,16276,8775,6530,0.153139356814701
"499","19153",2017,3,3,34655,33370,33558,19011,12720,0.0893974611121044
"500","19153",2017,4,2,34655,33370,33558,19011,12720,0.105202251328178
"501","19153",2017,5,1,34655,33370,33558,19011,12720,0.0786163522012579
"502","19155",2017,4,3,5977,5888,6363,3663,3250,0.819000819000819
"503","19155",2017,5,1,5977,5888,6363,3663,3250,0.307692307692308
"504","19163",2017,5,1,10518,11798,11807,7104,4120,0.242718446601942
"505","19193",2017,4,1,7454,6281,8624,4482,2683,0.223114680946006
"506","20015",2017,4,1,3994,3744,6295,3044,1834,0.328515111695138
"507","20015",2017,5,1,3994,3744,6295,3044,1834,0.54525627044711
"508","20045",2017,4,1,5656,7164,5607,4046,7745,0.247157686604053
"509","20045",2017,5,1,5656,7164,5607,4046,7745,0.12911555842479
"510","20091",2017,3,1,38293,43473,38863,25285,12121,0.0257314154851658
"511","20091",2017,4,2,38293,43473,38863,25285,12121,0.0790982796124184
"512","20091",2017,5,2,38293,43473,38863,25285,12121,0.165002887550532
"513","20103",2017,5,1,5078,5832,5822,3276,1904,0.525210084033613
"514","20173",2017,1,1,36324,39336,35093,22216,11357,0.0275300077084022
"515","20173",2017,2,1,36324,39336,35093,22216,11357,0.0254220052877771
"516","20173",2017,3,1,36324,39336,35093,22216,11357,0.028495711395435
"517","20173",2017,5,2,36324,39336,35093,22216,11357,0.176102844060932
"518","20209",2017,4,1,13439,13101,12897,6826,4053,0.146498681511866
"519","20209",2017,5,3,13439,13101,12897,6826,4053,0.74019245003701
"520","21015",2017,1,1,8286,11136,8746,5844,3063,0.120685493603669
"521","21015",2017,4,2,8286,11136,8746,5844,3063,0.342231348391513
"522","21029",2017,2,1,4400,4249,5895,3304,1817,0.235349493998588
"523","21029",2017,5,1,4400,4249,5895,3304,1817,0.550357732526142
"524","21037",2017,4,2,5102,4579,6026,3550,2661,0.563380281690141
"525","21067",2017,5,2,19832,19699,18000,10354,12756,0.156788962057071
"526","21093",2017,1,1,7299,7399,7966,4140,2205,0.13700506918756
"527","21093",2017,4,2,7299,7399,7966,4140,2205,0.483091787439614
"528","21093",2017,5,1,7299,7399,7966,4140,2205,0.453514739229025
"529","21111",2017,1,3,48904,47308,47283,28403,17584,0.0613446752821855
"530","21111",2017,2,1,48904,47308,47283,28403,17584,0.0211380738987064
"531","21111",2017,4,4,48904,47308,47283,28403,17584,0.140830193993592
"532","21111",2017,5,2,48904,47308,47283,28403,17584,0.113739763421292
"533","21117",2017,2,4,11217,11278,10839,6072,3252,0.354672814328782
"534","21117",2017,4,2,11217,11278,10839,6072,3252,0.329380764163373
"535","21117",2017,5,1,11217,11278,10839,6072,3252,0.30750307503075
"536","21145",2017,5,1,4055,3581,4639,2311,1887,0.529941706412295
"537","21227",2017,4,1,8824,8527,7352,4621,7827,0.216403375892664
"538","22005",2017,2,2,8099,10204,9242,5534,4159,0.196001568012544
"539","22005",2017,5,3,8099,10204,9242,5534,4159,0.721327242125511
"540","22015",2017,1,1,9012,8988,9508,4976,3447,0.110963160230803
"541","22015",2017,5,1,9012,8988,9508,4976,3447,0.290107339715695
"542","22017",2017,4,2,18115,15936,15594,9514,5329,0.210216523018709
"543","22019",2017,4,2,14518,14820,13127,7938,5206,0.251952632905014
"544","22019",2017,5,1,14518,14820,13127,7938,5206,0.19208605455244
"545","22033",2017,1,2,28708,26800,29479,16509,16048,0.069666991779295
"546","22033",2017,3,1,28708,26800,29479,16509,16048,0.0339224532718206
"547","22033",2017,5,2,28708,26800,29479,16509,16048,0.124626121635095
"548","22045",2017,1,1,5165,6428,4891,2770,2470,0.193610842207164
"549","22045",2017,5,1,5165,6428,4891,2770,2470,0.404858299595142
"550","22051",2017,1,1,28508,26128,26234,15282,8624,0.0350778728777887
"551","22051",2017,3,1,28508,26128,26234,15282,8624,0.0381184722116338
"552","22057",2017,1,1,6448,6484,5947,4140,3105,0.155086848635236
"553","22057",2017,2,1,6448,6484,5947,4140,3105,0.154225786551511
"554","22057",2017,5,2,6448,6484,5947,4140,3105,0.644122383252818
"555","22063",2017,1,1,9739,9841,9918,6301,3464,0.102679946606428
"556","22063",2017,2,1,9739,9841,9918,6301,3464,0.101615689462453
"557","22063",2017,3,2,9739,9841,9918,6301,3464,0.20165355918532
"558","22063",2017,4,1,9739,9841,9918,6301,3464,0.158704967465482
"559","22071",2017,1,1,23670,23133,20474,11816,9446,0.042247570764681
"560","22071",2017,4,1,23670,23133,20474,11816,9446,0.0846310088016249
"561","22071",2017,5,2,23670,23133,20474,11816,9446,0.211729832733432
"562","22073",2017,5,1,10585,11114,10599,6614,4310,0.232018561484919
"563","22079",2017,3,1,9023,8539,9813,5566,3992,0.101905635381637
"564","22079",2017,4,2,9023,8539,9813,5566,3992,0.359324469996407
"565","22079",2017,5,1,9023,8539,9813,5566,3992,0.250501002004008
"566","22097",2017,4,4,4326,6585,8078,3760,2985,1.06382978723404
"567","22097",2017,5,3,4326,6585,8078,3760,2985,1.00502512562814
"568","22103",2017,1,1,15477,17500,18307,10580,7466,0.0646120049105124
"569","22103",2017,3,1,15477,17500,18307,10580,7466,0.0546239143497023
"570","22103",2017,4,2,15477,17500,18307,10580,7466,0.189035916824197
"571","22105",2017,1,2,9768,6623,11118,5140,4205,0.204750204750205
"572","22105",2017,5,4,9768,6623,11118,5140,4205,0.951248513674197
"573","22109",2017,3,1,7529,5989,9127,6079,2979,0.109565026843432
"574","22109",2017,5,1,7529,5989,9127,6079,2979,0.335683115139308
"575","23001",2017,4,1,6746,6241,6595,3835,2760,0.260756192959583
"576","23005",2017,1,1,13987,14134,17341,9981,7377,0.0714949596053478
"577","23005",2017,4,1,13987,14134,17341,9981,7377,0.100190361687206
"578","23011",2017,4,2,6160,6074,6789,4695,3372,0.425985090521832
"579","23011",2017,5,1,6160,6074,6789,4695,3372,0.29655990510083
"580","23019",2017,1,1,6913,7980,7380,5216,6241,0.144654997830175
"581","23019",2017,5,1,6913,7980,7380,5216,6241,0.160230732254446
"582","23031",2017,4,1,9138,11387,10876,6979,4278,0.143287003868749
"583","23031",2017,5,1,9138,11387,10876,6979,4278,0.233754090696587
"584","24003",2017,4,1,34824,34973,36644,21022,11824,0.0475692132052136
"585","24003",2017,5,2,34824,34973,36644,21022,11824,0.16914749661705
"586","24005",2017,3,2,49222,46677,53447,30679,21982,0.0374202480962449
"587","24005",2017,4,1,49222,46677,53447,30679,21982,0.0325955865575801
"588","24005",2017,5,1,49222,46677,53447,30679,21982,0.0454917659903558
"589","24009",2017,4,1,4545,4943,7377,4540,2401,0.220264317180617
"590","24009",2017,5,1,4545,4943,7377,4540,2401,0.41649312786339
"591","24013",2017,4,2,9201,9818,10354,7194,4448,0.278009452321379
"592","24013",2017,5,2,9201,9818,10354,7194,4448,0.449640287769784
"593","24015",2017,5,2,5280,7158,6575,4422,2352,0.850340136054422
"594","24017",2017,4,2,9219,10130,12372,6855,3070,0.291757840991977
"595","24017",2017,5,1,9219,10130,12372,6855,3070,0.325732899022801
"596","24021",2017,4,1,14754,15025,17950,11009,6516,0.0908347715505496
"597","24021",2017,5,1,14754,15025,17950,11009,6516,0.153468385512584
"598","24025",2017,4,2,13722,16933,15435,10505,5484,0.190385530699667
"599","24025",2017,5,1,13722,16933,15435,10505,5484,0.182348650619985
"600","24027",2017,5,3,19233,22705,21953,14423,6665,0.450112528132033
"601","24031",2017,5,2,66882,65698,71510,42183,22473,0.0889956837093401
"602","24033",2017,1,3,59081,56605,55228,32411,27514,0.0507777458066045
"603","24033",2017,3,1,59081,56605,55228,32411,27514,0.0181067574418773
"604","24033",2017,4,2,59081,56605,55228,32411,27514,0.0617074450032396
"605","24033",2017,5,2,59081,56605,55228,32411,27514,0.072690266773279
"606","24043",2017,3,1,9223,8051,9497,6369,3266,0.10529640939244
"607","24043",2017,4,1,9223,8051,9497,6369,3266,0.15701051970482
"608","24043",2017,5,1,9223,8051,9497,6369,3266,0.306184935701163
"609","24045",2017,4,1,6065,6285,7014,3375,4493,0.296296296296296
"610","24510",2017,1,1,39078,34063,33793,19073,14661,0.0255898459491274
"611","24510",2017,2,1,39078,34063,33793,19073,14661,0.0293573672313067
"612","24510",2017,4,2,39078,34063,33793,19073,14661,0.104860273685314
"613","24510",2017,5,1,39078,34063,33793,19073,14661,0.0682081713389264
"614","25003",2017,4,1,4756,5603,6617,4535,3817,0.220507166482911
"615","25005",2017,4,1,29414,30452,35131,21084,14626,0.0474293302978562
"616","25005",2017,5,2,29414,30452,35131,21084,14626,0.136742786817995
"617","25009",2017,3,1,43918,44444,49382,30568,21149,0.0202502936292576
"618","25009",2017,5,1,43918,44444,49382,30568,21149,0.0472835595063596
"619","25011",2017,4,1,3255,2936,4020,2513,1377,0.397930760047752
"620","25011",2017,5,1,3255,2936,4020,2513,1377,0.726216412490922
"621","25013",2017,3,2,25845,26650,30440,18860,14441,0.0657030223390276
"622","25013",2017,4,2,25845,26650,30440,18860,14441,0.106044538706257
"623","25013",2017,5,1,25845,26650,30440,18860,14441,0.0692472820441798
"624","25017",2017,4,1,86399,85560,90808,56468,45456,0.0177091450024793
"625","25017",2017,5,4,86399,85560,90808,56468,45456,0.0879971840901091
"626","25021",2017,1,1,37553,40150,42734,27434,17311,0.026629030969563
"627","25021",2017,2,1,37553,40150,42734,27434,17311,0.024906600249066
"628","25021",2017,4,1,37553,40150,42734,27434,17311,0.0364511190493548
"629","25021",2017,5,3,37553,40150,42734,27434,17311,0.17330021373693
"630","25023",2017,4,1,26935,30115,33101,21261,13966,0.0470344762711067
"631","25023",2017,5,2,26935,30115,33101,21261,13966,0.143204926249463
"632","25025",2017,5,1,42286,36352,33565,21491,34085,0.0293384186592343
"633","25027",2017,1,1,44644,47100,51040,32705,24690,0.0223994265746797
"634","25027",2017,3,2,44644,47100,51040,32705,24690,0.0391849529780564
"635","25027",2017,4,4,44644,47100,51040,32705,24690,0.122305457881058
"636","25027",2017,5,1,44644,47100,51040,32705,24690,0.0405022276225192
"637","26005",2017,4,1,7203,8591,7540,5021,2548,0.199163513244374
"638","26005",2017,5,2,7203,8591,7540,5021,2548,0.784929356357928
"639","26021",2017,3,1,9316,8672,10168,5765,2895,0.0983477576711251
"640","26021",2017,5,1,9316,8672,10168,5765,2895,0.345423143350604
"641","26025",2017,5,1,8565,7925,8340,5817,3275,0.305343511450382
"642","26037",2017,4,1,4361,3938,5938,3194,1897,0.313087038196619
"643","26045",2017,5,1,6172,5939,6399,4547,2618,0.381970970206264
"644","26049",2017,1,3,23771,23491,28601,16781,9440,0.126204198393
"645","26049",2017,3,3,23771,23491,28601,16781,9440,0.10489143736233
"646","26049",2017,5,1,23771,23491,28601,16781,9440,0.10593220338983
"647","26065",2017,3,1,16681,15990,15571,9510,16801,0.0642219510628733
