"","year","AGE_CATEGORY","CBSA.Code","CBSA.Title","Metropolitan.Micropolitan.Statistical.Area","rate_cbsa_age","rate_cbsa"
"253",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"254",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"255",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"256",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"257",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"258",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"259",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"260",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"261",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"262",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"263",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"264",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"265",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"266",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"267",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"268",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"269",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"270",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"271",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"272",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"273",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"274",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"275",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"276",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"277",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"278",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"279",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"280",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"281",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"282",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"283",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"284",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"285",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"286",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"287",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"288",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"289",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"290",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"291",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"292",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"293",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"294",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"295",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"296",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"297",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"298",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"299",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"300",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"301",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"302",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"303",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"304",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"305",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"306",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"307",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"308",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"309",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"310",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"311",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"312",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"313",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"314",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"315",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"316",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"317",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"318",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"319",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"320",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"321",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"322",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"323",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"324",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"325",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"326",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"327",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"328",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"329",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"330",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"331",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"332",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"333",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"334",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"335",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"336",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"337",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"338",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"339",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"340",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"341",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"342",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"343",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"344",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"345",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"346",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"347",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"348",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"349",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"350",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"351",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"352",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"353",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"354",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"355",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"356",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"357",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"358",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"359",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"360",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"361",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"362",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"363",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"364",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"365",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"366",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"367",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"368",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"369",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"370",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"371",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"372",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"373",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"374",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"375",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"376",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"377",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"378",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"379",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"380",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"381",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"382",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"383",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"384",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"385",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"386",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"387",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"388",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"389",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"390",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"391",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"392",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"393",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"394",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"395",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"396",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"397",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"398",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"399",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"400",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"401",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"402",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"403",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"404",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"405",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"406",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"407",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"408",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"409",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"410",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"411",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"412",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"413",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"414",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"415",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"416",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"417",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"418",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"419",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"420",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"421",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"422",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"423",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"424",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"425",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"426",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"427",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"428",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"429",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"430",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"431",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"432",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"433",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"434",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"435",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"436",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"437",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"438",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"439",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"440",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"441",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"442",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"443",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"444",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"445",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"446",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"447",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"448",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"449",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"450",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"451",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"452",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"453",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"454",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"455",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"456",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"457",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"458",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"459",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"460",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"461",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"462",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"463",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"464",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"465",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"466",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"467",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"468",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"469",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"470",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"471",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"472",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"473",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"474",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"475",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"476",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"477",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"478",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"479",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"480",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"481",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"482",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"483",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"484",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"485",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"486",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"487",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"488",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"489",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"490",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"491",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"492",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"493",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"494",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"495",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"496",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"497",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"498",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"499",2017,3,NA,NA,NA,0.00947279740827788,0.0623869277637532
"500",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"501",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"502",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"503",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"504",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"505",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"506",2017,4,48620,"Wichita, KS","Metropolitan Statistical Area",0.0528680941052075,0.0539573197600698
"507",2017,5,48620,"Wichita, KS","Metropolitan Statistical Area",0.0183770605279117,0.0539573197600698
"508",2017,4,29940,"Lawrence, KS","Metropolitan Statistical Area",0.0330884785917544,0.0661758623542063
"509",2017,5,29940,"Lawrence, KS","Metropolitan Statistical Area",0.0330873837805645,0.0661758623542063
"510",2017,3,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.00632759209810299,0.0474087184633254
"511",2017,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0143982261385397,0.0474087184633254
"512",2017,5,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0260554633964165,0.0474087184633254
"513",2017,5,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0260554633964165,0.0474087184633254
"514",2017,1,48620,"Wichita, KS","Metropolitan Statistical Area",0.00692871049768928,0.0539573197600698
"515",2017,2,48620,"Wichita, KS","Metropolitan Statistical Area",0.00692866249099274,0.0539573197600698
"516",2017,3,48620,"Wichita, KS","Metropolitan Statistical Area",0.00692861448496144,0.0539573197600698
"517",2017,5,48620,"Wichita, KS","Metropolitan Statistical Area",0.0183770605279117,0.0539573197600698
"518",2017,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0143982261385397,0.0474087184633254
"519",2017,5,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0260554633964165,0.0474087184633254
"520",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"521",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"522",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"523",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"524",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"525",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"526",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"527",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"528",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"529",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"530",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"531",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"532",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"533",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"534",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"535",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"536",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"537",2017,4,NA,NA,NA,0.0167700598924384,0.0623869277637532
"538",2017,2,NA,NA,NA,0.00876781393954885,0.0623869277637532
"539",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
"540",2017,1,NA,NA,NA,0.0102711726529343,0.0623869277637532
"541",2017,5,NA,NA,NA,0.0188651837847206,0.0623869277637532
